thisN,thisTrialN,thisRepN,conditions_practice,ISI_practice,keyPractice.keys,keyPractice.rt,keyPractice.duration,condition,interstim_interval,key_resp.keys,key_resp.rt,key_resp.duration,elementMotionDemo.thisRepN,elementMotionDemo.thisTrialN,elementMotionDemo.thisN,elementMotionDemo.thisIndex,groupMotionDemo.thisRepN,groupMotionDemo.thisTrialN,groupMotionDemo.thisN,groupMotionDemo.thisIndex,practiceLoop.thisRepN,practiceLoop.thisTrialN,practiceLoop.thisN,practiceLoop.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,thisRow.t,notes,group,colorTest.started,keyColorTest.started,redCircle.started,blueCircle.started,greenCircle.started,purpleCircle.started,orangeCircle.started,brownCircle.started,pinkCircle.started,tealCircle.started,colorTest.stopped,keyColorTest.keys,keyColorTest.rt,keyColorTest.duration,InstructionScreen.started,textInstructions.started,keyInstructionContinue.started,InstructionScreen.stopped,keyInstructionContinue.keys,keyInstructionContinue.rt,keyInstructionContinue.duration,elementMotionExplained.started,textElementMotion.started,keyElementMotionExplained.started,elementMotionExplained.stopped,keyElementMotionExplained.keys,keyElementMotionExplained.rt,keyElementMotionExplained.duration,blank800.started,FixationCrossBlank800.started,FixationCrossBlank800.stopped,blank800.stopped,direction,exampleFrame1.started,ternusExampleLeft.started,ternusExampleMiddle.started,ternusExampleRight.started,FixationCrossExample.started,ternusExampleLeft.stopped,ternusExampleMiddle.stopped,ternusExampleRight.stopped,FixationCrossExample.stopped,exampleFrame1.stopped,exampleFrame2.started,ternusExampleLeft_2.started,ternusExampleMiddle_2.started,ternusExampleRight_2.started,FixationCrossExample_2.started,ternusExampleLeft_2.stopped,ternusExampleMiddle_2.stopped,ternusExampleRight_2.stopped,FixationCrossExample_2.stopped,exampleFrame2.stopped,groupMotionExplained.started,textGroupMotion.started,keyGroupMotionExplained.started,groupMotionExplained.stopped,keyGroupMotionExplained.keys,keyGroupMotionExplained.rt,keyGroupMotionExplained.duration,blank160.started,FixationCrossBlank160.started,FixationCrossBlank160.stopped,blank160.stopped,PracticeExplained.started,textPracticeExplained.started,keyPracticeStart.started,PracticeExplained.stopped,keyPracticeStart.keys,keyPracticeStart.rt,keyPracticeStart.duration,causalColor,practiceFrame1.started,ternusObjLeftPrac.started,ternusObjMiddlePrac.started,ternusObjRightPrac.started,FixationCrossPrac.started,portalLeftPrac.started,portalRightPrac.started,BarrierPrac.started,ternusObjLeftPrac.stopped,ternusObjMiddlePrac.stopped,ternusObjRightPrac.stopped,FixationCrossPrac.stopped,portalLeftPrac.stopped,portalRightPrac.stopped,BarrierPrac.stopped,practiceFrame1.stopped,blankISI_Practice.started,FixationCrossBlankPractice.started,FixationCrossBlankPractice.stopped,blankISI_Practice.stopped,practiceFrame2.started,ternusObjLeftPrac_2.started,ternusObjMiddlePrac_2.started,ternusObjRightPrac_2.started,FixationCrossPrac_2.started,portalLeftPrac_2.started,portalRightPrac_2.started,BarrierPrac_2.started,keyPractice.started,ternusObjLeftPrac_2.stopped,ternusObjMiddlePrac_2.stopped,ternusObjRightPrac_2.stopped,portalLeftPrac_2.stopped,portalRightPrac_2.stopped,BarrierPrac_2.stopped,practiceFrame2.stopped,practiceLoop.keyPractice.keys,practiceLoop.keyPractice.rt,practiceLoop.keyPractice.duration,blank500.started,blankText500.started,blankText500.stopped,blank500.stopped,StartScreen.started,textStartMessage.started,keyStart.started,StartScreen.stopped,keyStart.keys,keyStart.rt,keyStart.duration,blockNumber,participantID,ternusFrame1.started,ternusObjLeft.started,ternusObjMiddle.started,ternusObjRight.started,FixationCross.started,portalLeft.started,portalRight.started,Barrier.started,ternusObjLeft.stopped,ternusObjMiddle.stopped,ternusObjRight.stopped,FixationCross.stopped,portalLeft.stopped,portalRight.stopped,Barrier.stopped,ternusFrame1.stopped,blankISI.started,FixationCrossBlank.started,FixationCrossBlank.stopped,blankISI.stopped,ternusFrame2.started,ternusObjLeft_2.started,ternusObjMiddle_2.started,ternusObjRight_2.started,FixationCross_2.started,portalLeft_2.started,portalRight_2.started,Barrier_2.started,key_resp.started,ternusObjLeft_2.stopped,ternusObjMiddle_2.stopped,ternusObjRight_2.stopped,portalLeft_2.stopped,portalRight_2.stopped,Barrier_2.stopped,ternusFrame2.stopped,trialLoop.key_resp.keys,trialLoop.key_resp.rt,trialLoop.key_resp.duration,blockBreak.started,keyBlockContinue.started,textBlockInstructions.started,blockBreak.stopped,blockLoop.keyBlockContinue.keys,blockLoop.keyBlockContinue.rt,blockLoop.keyBlockContinue.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
7,7,0,,,,,,Barrier,0,j,0.1664199000224471,None,,,,,,,,,,,,,5,0,5,0,0,7,7,6,297.0478060001042,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0997506000567,298.1099877001252,298.9138408000581,298.8992639000062,RL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#1E88E5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.59971950016916,297.6099936000537,298.1099877001252,298.0997035000473,,,,,,,,5,7,297.03630360006355,297.0478060001042,297.0478060001042,297.0478060001042,297.0478060001042,297.0478060001042,297.0478060001042,297.0478060001042,297.24984420021065,297.24984420021065,297.24984420021065,297.24984420021065,297.24984420021065,297.24984420021065,297.24984420021065,297.23338550003245,297.2334385002032,297.24984420021065,297.24984420021065,297.23356740013696,297.237521200208,297.24984420021065,297.24984420021065,297.24984420021065,297.24984420021065,297.24984420021065,297.24984420021065,297.24984420021065,297.4322686002124,297.4432107000612,297.4432107000612,297.4432107000612,297.4432107000612,297.4432107000612,297.4432107000612,297.59960280009545,j,0.1664199000224471,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
8,8,0,,,,,,Barrier,0.08,j,0.10640190006233752,None,,,,,,,,,,,,,5,0,5,0,0,8,8,10,298.9138408000581,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.98819500021636,299.99845710000955,300.8016511001624,300.78783840010874,LR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#E41A1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.48787190020084,299.4987009000033,299.99845710000955,299.988134900108,,,,,,,,5,7,298.9026172000449,298.9138408000581,298.9138408000581,298.9138408000581,298.9138408000581,298.9138408000581,298.9138408000581,298.9138408000581,299.10979190003127,299.10979190003127,299.10979190003127,299.10979190003127,299.10979190003127,299.10979190003127,299.10979190003127,299.09973060013726,299.0998089001514,299.10979190003127,299.1935022000689,299.1770056001842,299.18113220017403,299.1935022000689,299.1935022000689,299.1935022000689,299.1935022000689,299.1935022000689,299.1935022000689,299.1935022000689,299.37640430009924,299.3876618000213,299.3876618000213,299.3876618000213,299.3876618000213,299.3876618000213,299.3876618000213,299.48775590001605,j,0.10640190006233752,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
9,9,0,,,,,,Standard,0.08,j,0.13466500001959503,None,,,,,,,,,,,,,5,0,5,0,0,9,9,16,300.8016511001624,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.9102357001975,301.92088390002027,302.72530160006136,302.7099934001453,LR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#1E88E5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.4103663000278,301.42088070022874,301.92088390002027,301.9101763002109,,,,,,,,5,7,300.79119330015965,300.8016511001624,300.8016511001624,300.8016511001624,300.8016511001624,300.8016511001624,300.8016511001624,300.8016511001624,300.9987533001695,300.9987533001695,300.9987533001695,300.9987533001695,300.9987533001695,300.9987533001695,300.9987533001695,300.9883079000283,300.98837710008956,300.9987533001695,301.08172590006143,301.06563100009225,301.06922730011865,301.08172590006143,301.08172590006143,301.08172590006143,301.08172590006143,301.08172590006143,301.08172590006143,301.08172590006143,301.2650129001122,301.2764003002085,301.2764003002085,301.2764003002085,301.2764003002085,301.2764003002085,301.2764003002085,301.4102510001976,j,0.13466500001959503,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
10,10,0,,,,,,Portal,0.02,j,0.16091830004006624,None,,,,,,,,,,,,,5,0,5,0,0,10,10,2,302.72530160006136,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.79882570006885,303.80961620016024,,304.59874850022607,LR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#C200FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.29861360020004,303.3096196001861,,303.7987236001063,,,,,,,,5,7,302.71339790010825,302.72530160006136,302.72530160006136,302.72530160006136,302.72530160006136,302.72530160006136,302.72530160006136,302.72530160006136,302.9208055001218,302.9208055001218,302.9208055001218,302.9208055001218,302.9208055001218,302.9208055001218,302.9208055001218,302.91024460014887,302.91030160011724,302.9208055001218,302.9483986000996,302.9324849001132,302.9366543001961,302.9483986000996,302.9483986000996,302.9483986000996,302.9483986000996,302.9483986000996,302.9483986000996,302.9483986000996,303.132338100113,303.1430954001844,303.1430954001844,303.1430954001844,303.1430954001844,303.1430954001844,303.1430954001844,303.29849480022676,j,0.16091830004006624,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
11,11,0,,,,,,Barrier,0.16,j,0.1283823000267148,None,,,,,,,,,,,,,5,0,5,0,0,11,11,11,304.61345670023,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.78785670013167,305.79767440003343,306.60135390004143,306.58686500019394,LR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#C200FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.28748030005954,305.2984455002006,,305.7877515000291,,,,,,,,5,7,304.60217920015566,304.61345670023,304.61345670023,304.61345670023,304.61345670023,304.61345670023,304.61345670023,304.61345670023,304.8098401001189,304.8098401001189,304.8098401001189,304.8098401001189,304.8098401001189,304.8098401001189,304.8098401001189,304.79953330010176,304.79960270016454,304.8098401001189,304.9705370001029,304.9543269001879,304.9584010001272,304.9705370001029,304.9705370001029,304.9705370001029,304.9705370001029,304.9705370001029,304.9705370001029,304.9705370001029,305.1541124000214,305.16525100008585,305.16525100008585,305.16525100008585,305.16525100008585,305.16525100008585,305.16525100008585,305.28733900003135,j,0.1283823000267148,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
12,12,0,,,,,,Standard,0.01,f,0.15425170003436506,None,,,,,,,,,,,,,5,0,5,0,0,12,12,13,306.60135390004143,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.6543945001904,307.6648700002115,308.4686517000664,308.45434100017883,RL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#C200FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.1547885001637,307.1657742001116,307.6648700002115,307.6543476001825,,,,,,,,5,7,306.5902333999984,306.60135390004143,306.60135390004143,306.60135390004143,306.60135390004143,306.60135390004143,306.60135390004143,306.60135390004143,306.79735100013204,306.79735100013204,306.79735100013204,306.79735100013204,306.79735100013204,306.79735100013204,306.79735100013204,306.7882234000135,306.78827880020253,306.79735100013204,306.81324140005745,306.7977474001236,306.80150200007483,306.81324140005745,306.81324140005745,306.81324140005745,306.81324140005745,306.81324140005745,306.81324140005745,306.81324140005745,306.99877250008285,307.0094311002176,307.0094311002176,307.0094311002176,307.0094311002176,307.0094311002176,307.0094311002176,307.154666100163,f,0.15425170003436506,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
13,13,0,,,,,,Portal,0.04,j,0.17872109985910356,None,,,,,,,,,,,,,5,0,5,0,0,13,13,3,308.4686517000664,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.57645040005445,309.5870265001431,310.39017340005375,310.3754854002036,LR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#C200FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.0762361001689,309.0872591000516,309.5870265001431,309.57640330004506,,,,,,,,5,7,308.4582111001946,308.4686517000664,308.4686517000664,308.4686517000664,308.4686517000664,308.4686517000664,308.4686517000664,308.4686517000664,308.66454830020666,308.66454830020666,308.66454830020666,308.66454830020666,308.66454830020666,308.66454830020666,308.66454830020666,308.6545329000801,308.65460180002265,308.66454830020666,308.7045530001633,308.68780780001543,308.6921460002195,308.7045530001633,308.7045530001633,308.7045530001633,308.7045530001633,308.7045530001633,308.7045530001633,308.7045530001633,308.8866009002086,308.9084881001618,308.9084881001618,308.9084881001618,308.9084881001618,308.9084881001618,308.9084881001618,309.0761261000298,j,0.17872109985910356,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
14,14,0,,,,,,Portal,0.08,j,0.14258589991368353,None,,,,,,,,,,,,,5,0,5,0,0,14,14,4,310.39017340005375,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.49853990017436,311.50892510009,312.31313610007055,312.29832970001735,LR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#C200FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.99892150005326,311.0082459000405,311.50892510009,311.4984965000767,,,,,,,,5,7,310.37921640020795,310.39017340005375,310.39017340005375,310.39017340005375,310.39017340005375,310.39017340005375,310.39017340005375,310.39017340005375,310.5870351002086,310.5870351002086,310.5870351002086,310.5870351002086,310.5870351002086,310.5870351002086,310.5870351002086,310.57699920004234,310.5770669002086,310.5870351002086,310.6699936001096,310.6541893000249,310.6580596000422,310.6699936001096,310.6699936001096,310.6699936001096,310.6699936001096,310.6699936001096,310.6699936001096,310.6699936001096,310.8538570001256,310.8648882000707,310.8648882000707,310.8648882000707,310.8648882000707,310.8648882000707,310.8648882000707,310.99880590010434,j,0.14258589991368353,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
15,15,0,,,,,,Portal,0,j,0.15960759995505214,None,,,,,,,,,,,,,5,0,5,0,0,15,15,0,312.31313610007055,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.3652212000452,313.37579520000145,314.177709300071,314.1639366000891,LR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#E41A1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.8656536000781,312.8750733002089,313.37579520000145,313.36517480015755,,,,,,,,5,7,312.3018485000357,312.31313610007055,312.31313610007055,312.31313610007055,312.31313610007055,312.31313610007055,312.31313610007055,312.31313610007055,312.51614490011707,312.51614490011707,312.51614490011707,312.51614490011707,312.51614490011707,312.51614490011707,312.51614490011707,312.49882470001467,312.49889330007136,312.51614490011707,312.51614490011707,312.499082100112,312.5036954001989,312.51614490011707,312.51614490011707,312.51614490011707,312.51614490011707,312.51614490011707,312.51614490011707,312.51614490011707,312.69814890017733,312.72032680013217,312.72032680013217,312.72032680013217,312.72032680013217,312.72032680013217,312.72032680013217,312.8653954002075,j,0.15960759995505214,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
16,16,0,,,,,,Standard,0.04,j,0.09368630009703338,None,,,,,,,,,,,,,5,0,5,0,0,16,16,15,314.177709300071,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.20926990010776,315.2201600000262,316.02426170022227,316.0086306000594,RL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2EBD59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.7090674000792,314.71938720019534,315.2201600000262,315.2092118000146,,,,,,,,5,7,314.1674190000631,314.177709300071,314.177709300071,314.177709300071,314.177709300071,314.177709300071,314.177709300071,314.177709300071,314.3747915001586,314.3747915001586,314.3747915001586,314.3747915001586,314.3747915001586,314.3747915001586,314.3747915001586,314.3640598000493,314.36411140020937,314.3747915001586,314.42362100002356,314.4093183001969,314.41264410014264,314.42362100002356,314.42362100002356,314.42362100002356,314.42362100002356,314.42362100002356,314.42362100002356,314.42362100002356,314.6097569002304,314.6202550001908,314.6202550001908,314.6202550001908,314.6202550001908,314.6202550001908,314.6202550001908,314.7089542001486,j,0.09368630009703338,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
17,17,0,,,,,,Portal,0.01,j,0.13436860009096563,None,,,,,,,,,,,,,5,0,5,0,0,17,17,1,316.02426170022227,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.0648488001898,317.0755401002243,317.89090510015376,317.8646724000573,LR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2EBD59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.5645026001148,316.57562980009243,,317.06474120006897,,,,,,,,5,7,316.01306530018337,316.02426170022227,316.02426170022227,316.02426170022227,316.02426170022227,316.02426170022227,316.02426170022227,316.02426170022227,316.2202335000038,316.2202335000038,316.2202335000038,316.2202335000038,316.2202335000038,316.2202335000038,316.2202335000038,316.2097275000997,316.209801300196,316.2202335000038,316.23700050008483,316.22086450015195,316.2247181001585,316.23700050008483,316.23700050008483,316.23700050008483,316.23700050008483,316.23700050008483,316.23700050008483,316.23700050008483,316.4200692002196,316.4311343000736,316.4311343000736,316.4311343000736,316.4311343000736,316.4311343000736,316.4311343000736,316.564385100035,j,0.13436860009096563,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
0,0,0,,,,,,Standard,0.08,j,0.145422900095582,None,,,,,,,,,,,,,6,0,6,0,0,0,0,16,320.19399500009604,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.3171178000048,321.3274989000056,322.1323887000326,322.11702030012384,LR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#E41A1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.8173069001641,320.82754450012,321.3274989000056,321.31707000010647,,,,,,,,6,7,320.1823248001747,320.19399500009604,320.19399500009604,320.19399500009604,320.19399500009604,320.19399500009604,320.19399500009604,320.19399500009604,320.393579200143,320.393579200143,320.393579200143,320.393579200143,320.393579200143,320.393579200143,320.393579200143,320.3844280000776,320.38450010004453,320.393579200143,320.47705730004236,320.461378400214,320.4648624002002,320.47705730004236,320.47705730004236,320.47705730004236,320.47705730004236,320.47705730004236,320.47705730004236,320.47705730004236,320.6600151001476,320.6710414001718,320.6710414001718,320.6710414001718,320.6710414001718,320.6710414001718,320.6710414001718,320.81718310015276,j,0.145422900095582,None,317.88034420018084,317.89090510015376,317.89090510015376,319.37118530017324,space,1.4693728999700397,None,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
1,1,0,,,,,,Standard,0.04,f,0.14605089998804033,None,,,,,,,,,,,,,6,0,6,0,0,1,1,15,322.1323887000326,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.2165022001136,323.22752430010587,,324.01662580017,RL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#1E88E5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.716393600218,322.72752559999935,323.22752430010587,323.2164565999992,,,,,,,,6,7,322.12051930022426,322.1323887000326,322.1323887000326,322.1323887000326,322.1323887000326,322.1323887000326,322.1323887000326,322.1323887000326,322.327944500139,322.327944500139,322.327944500139,322.327944500139,322.327944500139,322.327944500139,322.327944500139,322.31709210015833,322.3171452002134,322.327944500139,322.3766202002298,322.361234200187,322.36473860009573,322.3766202002298,322.3766202002298,322.3766202002298,322.3766202002298,322.3766202002298,322.3766202002298,322.3766202002298,322.56077209999785,322.57196590001695,322.57196590001695,322.57196590001695,322.57196590001695,322.57196590001695,322.57196590001695,322.716274100123,f,0.14605089998804033,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
2,2,0,,,,,,Barrier,0.01,j,0.1543646000791341,None,,,,,,,,,,,,,6,0,6,0,0,2,2,7,324.03195440000854,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.083514300175,325.0940305001568,325.8987423002254,325.88351640012115,LR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2EBD59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.5836295001209,324.59322050004266,325.0940305001568,325.0834545001853,,,,,,,,6,7,324.0202236000914,324.03195440000854,324.03195440000854,324.03195440000854,324.03195440000854,324.03195440000854,324.03195440000854,324.03195440000854,324.22748820018023,324.22748820018023,324.22748820018023,324.22748820018023,324.22748820018023,324.22748820018023,324.22748820018023,324.2167467002291,324.21680250018835,324.22748820018023,324.2442105000373,324.2280512000434,324.2319334000349,324.2442105000373,324.2442105000373,324.2442105000373,324.2442105000373,324.2442105000373,324.2442105000373,324.2442105000373,324.4278645000886,324.43775500007905,324.43775500007905,324.43775500007905,324.43775500007905,324.43775500007905,324.43775500007905,324.58351910021156,j,0.1543646000791341,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
3,3,0,,,,,,Portal,0.01,j,0.12342479988001287,None,,,,,,,,,,,,,6,0,6,0,0,3,3,1,325.8987423002254,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.92687480011955,326.93829880002886,327.74230830022134,327.7275076000951,LR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#C200FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.4280407000333,326.437979800161,326.93829880002886,326.9268289001193,,,,,,,,6,7,325.88723590015434,325.8987423002254,325.8987423002254,325.8987423002254,325.8987423002254,325.8987423002254,325.8987423002254,325.8987423002254,326.09416020009667,326.09416020009667,326.09416020009667,326.09416020009667,326.09416020009667,326.09416020009667,326.09416020009667,326.0835461001843,326.0836155000143,326.09416020009667,326.11122840014286,326.094736300176,326.0987153002061,326.11122840014286,326.11122840014286,326.11122840014286,326.11122840014286,326.11122840014286,326.11122840014286,326.11122840014286,326.294067800045,326.30529980012216,326.30529980012216,326.30529980012216,326.30529980012216,326.30529980012216,326.30529980012216,326.42792890011333,j,0.12342479988001287,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
4,4,0,,,,,,Barrier,0.04,j,0.10175649984739721,None,,,,,,,,,,,,,6,0,6,0,0,4,4,9,327.74230830022134,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.785231300164,328.7928030001931,329.5977166001685,329.5830527001526,LR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2EBD59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.28390080016106,328.2931716002058,,328.7851548001636,,,,,,,,6,7,327.7309278000612,327.74230830022134,327.74230830022134,327.74230830022134,327.74230830022134,327.74230830022134,327.74230830022134,327.74230830022134,327.93867170019075,327.93867170019075,327.93867170019075,327.93867170019075,327.93867170019075,327.93867170019075,327.93867170019075,327.92757470021024,327.92762900004163,327.93867170019075,327.98815180012025,327.9720381000079,327.97590890014544,327.98815180012025,327.98815180012025,327.98815180012025,327.98815180012025,327.98815180012025,327.98815180012025,327.98815180012025,328.1717117000371,328.182771100197,328.182771100197,328.182771100197,328.182771100197,328.182771100197,328.182771100197,328.28378070006147,j,0.10175649984739721,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
5,5,0,,,,,,Portal,0.04,f,0.5620599000249058,None,,,,,,,,,,,,,6,0,6,0,0,5,5,3,329.5977166001685,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.310748500051,331.3217910001986,332.1259330001194,332.1109473002143,RL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2EBD59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.81072170007974,330.82097840006463,331.3217910001986,331.3107024000492,,,,,,,,6,7,329.58643470006064,329.5977166001685,329.5977166001685,329.5977166001685,329.5977166001685,329.5977166001685,329.5977166001685,329.5977166001685,329.7941137000453,329.7941137000453,329.7941137000453,329.7941137000453,329.7941137000453,329.7941137000453,329.7941137000453,329.78360760002397,329.78366050007753,329.7941137000453,329.8426240000408,329.82650040020235,329.8307478001807,329.8426240000408,329.8426240000408,329.8426240000408,329.8426240000408,329.8426240000408,329.8426240000408,329.8426240000408,330.2427273001522,330.2427273001522,330.2427273001522,330.2427273001522,330.2427273001522,330.2427273001522,330.2427273001522,330.81059980019927,f,0.5620599000249058,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
6,6,0,,,,,,Standard,0,j,0.1667862997855991,None,,,,,,,,,,,,,6,0,6,0,0,6,6,12,332.1259330001194,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.1886170001235,333.19943270017393,334.00308290007524,333.98835670016706,RL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#C200FB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.6894182001706,332.6994160001632,333.19943270017393,333.1885709001217,,,,,,,,6,7,332.11430630018003,332.1259330001194,332.1259330001194,332.1259330001194,332.1259330001194,332.1259330001194,332.1259330001194,332.1259330001194,332.3269778001122,332.3269778001122,332.3269778001122,332.3269778001122,332.3269778001122,332.3269778001122,332.3269778001122,332.31146960007027,332.3115552000236,332.3269778001122,332.3269778001122,332.3117516001221,332.31519590015523,332.3269778001122,332.3269778001122,332.3269778001122,332.3269778001122,332.3269778001122,332.3269778001122,332.3269778001122,332.5105757000856,332.5216518000234,332.5216518000234,332.5216518000234,332.5216518000234,332.5216518000234,332.5216518000234,332.68926600017585,j,0.1667862997855991,None,,,,,,,,7,001,2026-06-24_15h37.32.905,Teamprojekt,,2025.1.0,85.07307773599686,2026-06-24 15h37.44.030665 +0200,
